IRI
0.7936
0.7596
0.7978000000000001
0.8311999999999999
0.8261999999999998
0.7746000000000001
0.8044
0.8012
0.8343999999999999
0.594
0.6432
0.6397999999999999
0.6704
0.6316
0.6477999999999999
0.6157999999999999
0.6598
0.6562
0.6838000000000001
0.6144000000000001
0.6428
0.6342000000000001
0.648
0.6372
0.5820000000000001
0.6128
0.6544000000000001
0.6952
0.6889999999999998
0.6597999999999999
0.7326
0.7428
0.7636
0.8116000000000001
0.6564
0.6276
0.6664
0.7567999999999999
0.9628
0.875
0.76
0.743
0.7453999999999998
0.7852
0.7316
0.7432000000000001
0.75
0.7316
0.7091999999999999
0.6792
0.7440000000000001
0.75
0.6868000000000001
0.6800000000000002
0.7534
0.7642
0.6866
0.6890000000000001
0.6822
0.672
0.5681999999999998
0.5653999999999999
0.5698000000000001
0.5864
0.5948
0.5843999999999999
0.598
0.6718
0.6744000000000001
0.7245999999999999
0.6931999999999999
0.7298
0.7013999999999999
0.7287999999999999
0.7361999999999999
0.7648
0.6618
0.6646
0.7622
0.7196
0.7140000000000001
0.7404
0.7158
0.735
0.7756
0.7986000000000001
0.8012
0.7879999999999999
0.8294
0.8674
0.8614
0.7799999999999999
0.7822000000000001
0.8234
0.843
0.8542
0.8373999999999999
1.1402
1.1426
1.1320000000000001
1.1492
1.1332
1.1898
1.1828
1.1924
1.2028
1.199
1.3216
1.3565999999999998
1.6332
1.6154
1.5306000000000002
1.6578
1.5892
0.693
0.6979999999999998
0.7404
0.7368
0.758
0.7437999999999999
0.7545999999999999
0.7537999999999999
0.7509999999999999
0.8074
0.6610000000000001
0.6854
0.6832
0.6762
0.7120000000000001
0.7162
0.7
0.7282
0.7372
0.8062000000000001
1.1342
0.8305999999999999
0.9258
0.9032
0.9926
0.6542000000000001
0.631
0.633
0.8183999999999999
0.7964
0.8046
0.8412
0.8736
1.0514
1.0904
0.9118
0.9890000000000001
0.9252
0.9606
0.8994
0.9856
0.97
0.9762
1.0497999999999998
0.748
0.7788
0.7558
0.758
0.8413999999999999
1.002
0.9688
0.9684
1.1246
1.0356
0.7350000000000001
0.7296
0.725
0.759
0.5708
0.5704
0.5634
0.5851999999999999
1.4585
1.4422
1.5166
1.5400000000000005
1.5516
1.7239999999999998
1.6707999999999998
1.6322
1.5996
1.5958
1.6515999999999995
1.589
1.6569999999999998
1.186
1.1602
1.1372
1.1954
1.2368
1.2366
1.2326
1.264
1.2422
1.2516
1.2544
1.1144
1.1942
1.1576
1.1978
0.8304
0.9426
0.9214
1.0548
0.9888
1.0848
0.9924
1.0668
1.0152
1.0356
1.0437999999999998
0.9508
1.1946
1.0390000000000001
1.0521999999999998
1.1018
1.1142
0.8646
0.9256
0.9154000000000002
0.9890000000000001
0.9444
0.7896000000000001
1.5618
0.8725999999999999
1.4980000000000002
1.4046
1.6628
0.927
0.9436
1.1028
1.1346
0.9456
0.9286
0.9906
0.9576
1.0261999999999998
1.1454
1.1018
0.9116
0.9454
0.9868
0.9566
1.0184
0.7966000000000001
1.147
0.9548000000000002
1.1164
1.09
1.1676
0.8497999999999999
0.8396000000000001
0.8447999999999999
0.8682000000000001
0.8822000000000001
0.7494
0.85
0.8172
0.8076000000000001
0.8253999999999999
0.865
0.8375999999999999
0.8658000000000001
0.8838000000000001
0.889
0.8966000000000001
0.9242
0.7575999999999999
0.7545999999999999
0.7724
0.7632
0.7726
0.8340000000000001
0.8122
0.8545999999999999
0.8066000000000001
0.8298
0.8078
0.7924
0.795
0.7946
0.7962
0.7998000000000001
0.8123999999999999
0.8219999999999998
0.8492
0.6966
0.7339999999999999
0.7485999999999999
0.7692
0.7532
0.8123999999999999
0.8948
0.8974
0.9246
0.7028
0.7253999999999999
0.7128
0.6923999999999999
0.6944000000000001
0.7230000000000001
0.7108000000000001
0.7152000000000001
0.7183999999999999
0.7442
0.6066
0.67
0.657
0.6609999999999999
0.6742
0.7044
0.7034
0.736
0.7505999999999999
0.6786000000000001
0.6634
0.6594
0.6764
0.6890000000000001
0.7103999999999999
0.7202
0.7514000000000001
0.6072
0.6113999999999999
0.6104
0.6356
0.647
0.6875999999999999
0.7068
0.7192
0.6572
0.65
0.6524
0.6554
0.6596000000000001
0.6853999999999999
0.7084
0.71
0.5334
0.5262
0.5250000000000001
0.5462
0.5554
0.5947999999999999
0.6098
0.6222
0.6951999999999999
0.6928000000000001
0.67
0.6608
0.659
0.6612
0.6698000000000001
0.6801999999999999
0.6864
0.7190000000000001
0.6452000000000001
0.6342000000000001
0.642
0.6544000000000001
0.6546
0.6838000000000001
0.6892
0.7074
0.7642
0.76
0.7776
0.8214
0.8362
0.8230000000000001
0.8459999999999999
0.9192
0.8859999999999999
0.9594
0.908
0.7392
0.7233999999999999
0.7948000000000001
0.8554
0.8655999999999999
0.9902
0.6784000000000001
0.7083999999999999
0.7657999999999999
0.7565999999999999
0.7634000000000001
0.8565999999999999
0.8814
0.9634
0.9868
0.9108
0.6658000000000001
0.6812
0.7041999999999999
0.7728
0.8257999999999999
0.7859999999999999
0.8982000000000001
0.9846
1.1305999999999998
1.1988
1.1194
0.586
0.6292
0.631
0.6659999999999999
0.6688
0.7424
0.8872
0.8286
0.9268
0.8538
0.8311999999999999
0.8246
0.8002
0.8096
0.639
0.6346
0.6678000000000001
0.7182000000000001
0.713
0.7323999999999999
0.7326
0.7848
0.82
0.8868
0.7778
0.8582000000000001
0.8746
0.8826
0.9188
0.9344
0.9662
0.9696
1.0235999999999998
1.1006
1.0866
1.0598
0.693
0.6852
0.72
0.7198
0.7537999999999999
0.7642
0.8581999999999999
0.9034
0.946
1.0084
0.9334
0.6684000000000001
0.6712
0.6854000000000001
0.722
0.7345999999999999
0.7510000000000001
1.0574
1.0194
0.997
1.0346
1.0639999999999998
1.0856
1.0804
1.1586
1.1824
1.5524
1.6514
1.7277999999999998
1.1024
1.1786
1.3554
1.3442
1.3678
1.4278
1.1706
1.1006000000000002
1.1667999999999998
1.1284
1.1416
1.149
1.1276
1.1786
1.2068
1.2096
1.3888
1.497
0.8215999999999999
0.8472
0.8558
1.3043999999999998
1.423
1.4956
1.0382
1.0984
1.1591999999999998
0.9554
0.982
1.0458
1.0539999999999998
0.7388
0.757
0.7496
0.7918000000000001
0.8904
0.8916000000000001
0.8824
0.9922
1.009
1.2384000000000002
1.161
0.7802
0.8448
0.9584
1.0688
1.3996
1.528
1.591
2.0524
0.89
0.7709999999999999
0.8030000000000002
0.8855999999999999
0.8704000000000001
0.9646
0.9478
1.0033999999999998
1.0424
0.852
0.8968
1.0768
1.2803999999999998
1.4654000000000005
2.0638
0.7615999999999999
0.8246
0.9234
1.1706
1.1514
1.5674
0.6552
0.836
0.7504
0.8093999999999999
0.9028
1.3432
1.3514
1.3996
1.5314
0.5442
0.6982
0.7634000000000001
0.8864000000000001
0.8964000000000001
1.0626
1.0632
1.1144
1.2036
0.4816
0.6504
0.6724
0.7648
0.7505999999999999
0.8485999999999999
0.8358000000000001
0.8418000000000001
0.8902000000000001
0.4988
0.7396
0.7986000000000001
0.8321999999999999
0.7699999999999999
0.8768
0.8657999999999999
0.897
0.9422
0.5784
0.8628
0.8100000000000002
0.8428000000000001
0.8018000000000001
0.877
0.8613999999999999
0.8364
0.9336
0.4779999999999999
1.1048
1.3314
1.346
1.408
1.5412
0.8657999999999999
0.8214
0.8720000000000001
0.8918000000000001
0.93525
1.4748
0.899
1.0576000000000003
1.1982
1.2136
0.5905999999999999
0.7709999999999999
0.7798
0.7170000000000001
0.6765000000000001
